"run","randomSeed","numTanksBlue","default_observer_minPycor","default_observer_maxPycor","numSoldierBlue","default_observer_maxPxcor","numRidersBlue","default_observer_minPxcor","numTanksRed","numRidersRed","numSoldierRed"
476,2059124745,10,-16,16,20,16,20,-16,10,20,10
477,2059124792,10,-16,16,20,16,20,-16,10,20,20
478,2059124823,10,-16,16,20,16,20,-16,20,0,0
479,2059124886,10,-16,16,20,16,20,-16,20,0,10
480,2059124932,10,-16,16,20,16,20,-16,20,0,20
481,2059124979,10,-16,16,20,16,20,-16,20,10,0
482,2059125026,10,-16,16,20,16,20,-16,20,10,10
483,2059125073,10,-16,16,20,16,20,-16,20,10,20
484,2059125120,10,-16,16,20,16,20,-16,20,20,0
485,2059125182,10,-16,16,20,16,20,-16,20,20,10
486,2059125229,10,-16,16,20,16,20,-16,20,20,20
487,2059125276,20,-16,16,0,16,0,-16,0,0,0
488,2059125339,20,-16,16,0,16,0,-16,0,0,10
489,2059125386,20,-16,16,0,16,0,-16,0,0,20
490,2059125432,20,-16,16,0,16,0,-16,0,10,0
491,2059125495,20,-16,16,0,16,0,-16,0,10,10
492,2059125542,20,-16,16,0,16,0,-16,0,10,20
493,2059125589,20,-16,16,0,16,0,-16,0,20,0
494,2059125651,20,-16,16,0,16,0,-16,0,20,10
495,2059125698,20,-16,16,0,16,0,-16,0,20,20
496,2059125745,20,-16,16,0,16,0,-16,10,0,0
497,2059125792,20,-16,16,0,16,0,-16,10,0,10
498,2059125839,20,-16,16,0,16,0,-16,10,0,20
499,2059125870,20,-16,16,0,16,0,-16,10,10,0
500,2059125917,20,-16,16,0,16,0,-16,10,10,10
501,2059125964,20,-16,16,0,16,0,-16,10,10,20
502,2059126026,20,-16,16,0,16,0,-16,10,20,0
503,2059126073,20,-16,16,0,16,0,-16,10,20,10
504,2059126120,20,-16,16,0,16,0,-16,10,20,20
505,2059126182,20,-16,16,0,16,0,-16,20,0,0
506,2059126245,20,-16,16,0,16,0,-16,20,0,10
507,2059126276,20,-16,16,0,16,0,-16,20,0,20
508,2059126339,20,-16,16,0,16,0,-16,20,10,0
509,2059126386,20,-16,16,0,16,0,-16,20,10,10
510,2059126417,20,-16,16,0,16,0,-16,20,10,20
511,2059126464,20,-16,16,0,16,0,-16,20,20,0
512,2059126511,20,-16,16,0,16,0,-16,20,20,10
513,2059126589,20,-16,16,0,16,0,-16,20,20,20
514,2059126636,20,-16,16,0,16,10,-16,0,0,0
515,2059126683,20,-16,16,0,16,10,-16,0,0,10
516,2059126729,20,-16,16,0,16,10,-16,0,0,20
517,2059126792,20,-16,16,0,16,10,-16,0,10,0
518,2059126839,20,-16,16,0,16,10,-16,0,10,10
519,2059126886,20,-16,16,0,16,10,-16,0,10,20
520,2059126932,20,-16,16,0,16,10,-16,0,20,0
521,2059126979,20,-16,16,0,16,10,-16,0,20,10
522,2059127042,20,-16,16,0,16,10,-16,0,20,20
523,2059127089,20,-16,16,0,16,10,-16,10,0,0
524,2059127151,20,-16,16,0,16,10,-16,10,0,10
525,2059127198,20,-16,16,0,16,10,-16,10,0,20
526,2059127245,20,-16,16,0,16,10,-16,10,10,0
527,2059127307,20,-16,16,0,16,10,-16,10,10,10
528,2059127370,20,-16,16,0,16,10,-16,10,10,20
529,2059127401,20,-16,16,0,16,10,-16,10,20,0
530,2059127448,20,-16,16,0,16,10,-16,10,20,10
531,2059127511,20,-16,16,0,16,10,-16,10,20,20
532,2059127558,20,-16,16,0,16,10,-16,20,0,0
533,2059127620,20,-16,16,0,16,10,-16,20,0,10
534,2059127667,20,-16,16,0,16,10,-16,20,0,20
535,2059127729,20,-16,16,0,16,10,-16,20,10,0
536,2059127776,20,-16,16,0,16,10,-16,20,10,10
537,2059127823,20,-16,16,0,16,10,-16,20,10,20
538,2059127870,20,-16,16,0,16,10,-16,20,20,0
539,2059127917,20,-16,16,0,16,10,-16,20,20,10
540,2059127964,20,-16,16,0,16,10,-16,20,20,20
541,2059128026,20,-16,16,0,16,20,-16,0,0,0
542,2059128073,20,-16,16,0,16,20,-16,0,0,10
543,2059128120,20,-16,16,0,16,20,-16,0,0,20
544,2059128167,20,-16,16,0,16,20,-16,0,10,0
545,2059128214,20,-16,16,0,16,20,-16,0,10,10
546,2059128261,20,-16,16,0,16,20,-16,0,10,20
547,2059128323,20,-16,16,0,16,20,-16,0,20,0
548,2059128354,20,-16,16,0,16,20,-16,0,20,10
549,2059128417,20,-16,16,0,16,20,-16,0,20,20
550,2059128448,20,-16,16,0,16,20,-16,10,0,0
551,2059128511,20,-16,16,0,16,20,-16,10,0,10
552,2059128558,20,-16,16,0,16,20,-16,10,0,20
553,2059128620,20,-16,16,0,16,20,-16,10,10,0
554,2059128667,20,-16,16,0,16,20,-16,10,10,10
555,2059128714,20,-16,16,0,16,20,-16,10,10,20
556,2059128761,20,-16,16,0,16,20,-16,10,20,0
557,2059128807,20,-16,16,0,16,20,-16,10,20,10
558,2059128839,20,-16,16,0,16,20,-16,10,20,20
559,2059128886,20,-16,16,0,16,20,-16,20,0,0
560,2059128932,20,-16,16,0,16,20,-16,20,0,10
561,2059128979,20,-16,16,0,16,20,-16,20,0,20
562,2059129026,20,-16,16,0,16,20,-16,20,10,0
563,2059129073,20,-16,16,0,16,20,-16,20,10,10
564,2059129120,20,-16,16,0,16,20,-16,20,10,20
565,2059129167,20,-16,16,0,16,20,-16,20,20,0
566,2059129214,20,-16,16,0,16,20,-16,20,20,10
567,2059129261,20,-16,16,0,16,20,-16,20,20,20
568,2059129307,20,-16,16,10,16,0,-16,0,0,0
569,2059129354,20,-16,16,10,16,0,-16,0,0,10
570,2059129401,20,-16,16,10,16,0,-16,0,0,20
571,2059129448,20,-16,16,10,16,0,-16,0,10,0
572,2059129495,20,-16,16,10,16,0,-16,0,10,10
573,2059129542,20,-16,16,10,16,0,-16,0,10,20
574,2059129589,20,-16,16,10,16,0,-16,0,20,0
575,2059129636,20,-16,16,10,16,0,-16,0,20,10
576,2059129682,20,-16,16,10,16,0,-16,0,20,20
577,2059129729,20,-16,16,10,16,0,-16,10,0,0
578,2059129776,20,-16,16,10,16,0,-16,10,0,10
579,2059129823,20,-16,16,10,16,0,-16,10,0,20
580,2059129886,20,-16,16,10,16,0,-16,10,10,0
581,2059129932,20,-16,16,10,16,0,-16,10,10,10
582,2059129964,20,-16,16,10,16,0,-16,10,10,20
583,2059130026,20,-16,16,10,16,0,-16,10,20,0
584,2059130089,20,-16,16,10,16,0,-16,10,20,10
585,2059130136,20,-16,16,10,16,0,-16,10,20,20
586,2059130182,20,-16,16,10,16,0,-16,20,0,0
587,2059130229,20,-16,16,10,16,0,-16,20,0,10
588,2059130276,20,-16,16,10,16,0,-16,20,0,20
589,2059130323,20,-16,16,10,16,0,-16,20,10,0
590,2059130370,20,-16,16,10,16,0,-16,20,10,10
591,2059130417,20,-16,16,10,16,0,-16,20,10,20
592,2059130479,20,-16,16,10,16,0,-16,20,20,0
593,2059130526,20,-16,16,10,16,0,-16,20,20,10
594,2059130573,20,-16,16,10,16,0,-16,20,20,20
595,2059130636,20,-16,16,10,16,10,-16,0,0,0
596,2059130667,20,-16,16,10,16,10,-16,0,0,10
597,2059130714,20,-16,16,10,16,10,-16,0,0,20
598,2059130761,20,-16,16,10,16,10,-16,0,10,0
599,2059130807,20,-16,16,10,16,10,-16,0,10,10
600,2059130854,20,-16,16,10,16,10,-16,0,10,20
601,2059130917,20,-16,16,10,16,10,-16,0,20,0
602,2059130964,20,-16,16,10,16,10,-16,0,20,10
603,2059131011,20,-16,16,10,16,10,-16,0,20,20
604,2059131058,20,-16,16,10,16,10,-16,10,0,0
605,2059131120,20,-16,16,10,16,10,-16,10,0,10
606,2059131167,20,-16,16,10,16,10,-16,10,0,20
607,2059131214,20,-16,16,10,16,10,-16,10,10,0
608,2059131261,20,-16,16,10,16,10,-16,10,10,10
609,2059131323,20,-16,16,10,16,10,-16,10,10,20
610,2059131354,20,-16,16,10,16,10,-16,10,20,0
611,2059131401,20,-16,16,10,16,10,-16,10,20,10
612,2059131448,20,-16,16,10,16,10,-16,10,20,20
613,2059131495,20,-16,16,10,16,10,-16,20,0,0
614,2059131542,20,-16,16,10,16,10,-16,20,0,10
615,2059131589,20,-16,16,10,16,10,-16,20,0,20
616,2059131651,20,-16,16,10,16,10,-16,20,10,0
617,2059131714,20,-16,16,10,16,10,-16,20,10,10
618,2059131761,20,-16,16,10,16,10,-16,20,10,20
619,2059131792,20,-16,16,10,16,10,-16,20,20,0
620,2059131839,20,-16,16,10,16,10,-16,20,20,10
621,2059131886,20,-16,16,10,16,10,-16,20,20,20
622,2059131932,20,-16,16,10,16,20,-16,0,0,0
623,2059131979,20,-16,16,10,16,20,-16,0,0,10
624,2059132011,20,-16,16,10,16,20,-16,0,0,20
625,2059132057,20,-16,16,10,16,20,-16,0,10,0
626,2059132104,20,-16,16,10,16,20,-16,0,10,10
627,2059132167,20,-16,16,10,16,20,-16,0,10,20
628,2059132214,20,-16,16,10,16,20,-16,0,20,0
629,2059132261,20,-16,16,10,16,20,-16,0,20,10
630,2059132307,20,-16,16,10,16,20,-16,0,20,20
631,2059132354,20,-16,16,10,16,20,-16,10,0,0
632,2059132401,20,-16,16,10,16,20,-16,10,0,10
633,2059132448,20,-16,16,10,16,20,-16,10,0,20
634,2059132511,20,-16,16,10,16,20,-16,10,10,0
635,2059132558,20,-16,16,10,16,20,-16,10,10,10
636,2059132604,20,-16,16,10,16,20,-16,10,10,20
637,2059132636,20,-16,16,10,16,20,-16,10,20,0
638,2059132682,20,-16,16,10,16,20,-16,10,20,10
639,2059132729,20,-16,16,10,16,20,-16,10,20,20
640,2059132776,20,-16,16,10,16,20,-16,20,0,0
641,2059132839,20,-16,16,10,16,20,-16,20,0,10
642,2059132886,20,-16,16,10,16,20,-16,20,0,20
643,2059132932,20,-16,16,10,16,20,-16,20,10,0
644,2059132979,20,-16,16,10,16,20,-16,20,10,10
645,2059133042,20,-16,16,10,16,20,-16,20,10,20
646,2059133089,20,-16,16,10,16,20,-16,20,20,0
647,2059133151,20,-16,16,10,16,20,-16,20,20,10
648,2059133182,20,-16,16,10,16,20,-16,20,20,20
649,2059133229,20,-16,16,20,16,0,-16,0,0,0
650,2059133276,20,-16,16,20,16,0,-16,0,0,10
651,2059133323,20,-16,16,20,16,0,-16,0,0,20
652,2059133386,20,-16,16,20,16,0,-16,0,10,0
653,2059133417,20,-16,16,20,16,0,-16,0,10,10
654,2059133464,20,-16,16,20,16,0,-16,0,10,20
655,2059133511,20,-16,16,20,16,0,-16,0,20,0
656,2059133573,20,-16,16,20,16,0,-16,0,20,10
657,2059133636,20,-16,16,20,16,0,-16,0,20,20
658,2059133682,20,-16,16,20,16,0,-16,10,0,0
659,2059133729,20,-16,16,20,16,0,-16,10,0,10
660,2059133761,20,-16,16,20,16,0,-16,10,0,20
661,2059133823,20,-16,16,20,16,0,-16,10,10,0
662,2059133854,20,-16,16,20,16,0,-16,10,10,10
663,2059133917,20,-16,16,20,16,0,-16,10,10,20
664,2059133964,20,-16,16,20,16,0,-16,10,20,0
665,2059134011,20,-16,16,20,16,0,-16,10,20,10
666,2059134057,20,-16,16,20,16,0,-16,10,20,20
667,2059134104,20,-16,16,20,16,0,-16,20,0,0
668,2059134167,20,-16,16,20,16,0,-16,20,0,10
669,2059134214,20,-16,16,20,16,0,-16,20,0,20
670,2059134261,20,-16,16,20,16,0,-16,20,10,0
671,2059134307,20,-16,16,20,16,0,-16,20,10,10
672,2059134354,20,-16,16,20,16,0,-16,20,10,20
673,2059134401,20,-16,16,20,16,0,-16,20,20,0
674,2059134464,20,-16,16,20,16,0,-16,20,20,10
675,2059134511,20,-16,16,20,16,0,-16,20,20,20
676,2059134557,20,-16,16,20,16,10,-16,0,0,0
677,2059134604,20,-16,16,20,16,10,-16,0,0,10
678,2059134682,20,-16,16,20,16,10,-16,0,0,20
679,2059134729,20,-16,16,20,16,10,-16,0,10,0
680,2059134776,20,-16,16,20,16,10,-16,0,10,10
681,2059134823,20,-16,16,20,16,10,-16,0,10,20
682,2059134886,20,-16,16,20,16,10,-16,0,20,0
683,2059134932,20,-16,16,20,16,10,-16,0,20,10
684,2059134979,20,-16,16,20,16,10,-16,0,20,20
685,2059135026,20,-16,16,20,16,10,-16,10,0,0
686,2059135089,20,-16,16,20,16,10,-16,10,0,10
687,2059135136,20,-16,16,20,16,10,-16,10,0,20
688,2059135182,20,-16,16,20,16,10,-16,10,10,0
689,2059135229,20,-16,16,20,16,10,-16,10,10,10
690,2059135292,20,-16,16,20,16,10,-16,10,10,20
691,2059135339,20,-16,16,20,16,10,-16,10,20,0
692,2059135370,20,-16,16,20,16,10,-16,10,20,10
693,2059135417,20,-16,16,20,16,10,-16,10,20,20
694,2059135479,20,-16,16,20,16,10,-16,20,0,0
695,2059135511,20,-16,16,20,16,10,-16,20,0,10
696,2059135558,20,-16,16,20,16,10,-16,20,0,20
697,2059135604,20,-16,16,20,16,10,-16,20,10,0
698,2059135667,20,-16,16,20,16,10,-16,20,10,10
699,2059135714,20,-16,16,20,16,10,-16,20,10,20
700,2059135761,20,-16,16,20,16,10,-16,20,20,0
701,2059135807,20,-16,16,20,16,10,-16,20,20,10
702,2059135854,20,-16,16,20,16,10,-16,20,20,20
703,2059135886,20,-16,16,20,16,20,-16,0,0,0
704,2059135932,20,-16,16,20,16,20,-16,0,0,10
705,2059135979,20,-16,16,20,16,20,-16,0,0,20
706,2059136026,20,-16,16,20,16,20,-16,0,10,0
707,2059136089,20,-16,16,20,16,20,-16,0,10,10
708,2059136136,20,-16,16,20,16,20,-16,0,10,20
709,2059136182,20,-16,16,20,16,20,-16,0,20,0
710,2059136214,20,-16,16,20,16,20,-16,0,20,10
711,2059136276,20,-16,16,20,16,20,-16,0,20,20
712,2059136323,20,-16,16,20,16,20,-16,10,0,0
713,2059136370,20,-16,16,20,16,20,-16,10,0,10
714,2059136417,20,-16,16,20,16,20,-16,10,0,20
715,2059136464,20,-16,16,20,16,20,-16,10,10,0
716,2059136511,20,-16,16,20,16,20,-16,10,10,10
717,2059136558,20,-16,16,20,16,20,-16,10,10,20
718,2059136604,20,-16,16,20,16,20,-16,10,20,0
719,2059136651,20,-16,16,20,16,20,-16,10,20,10
720,2059136698,20,-16,16,20,16,20,-16,10,20,20
721,2059136745,20,-16,16,20,16,20,-16,20,0,0
722,2059136792,20,-16,16,20,16,20,-16,20,0,10
723,2059136839,20,-16,16,20,16,20,-16,20,0,20
724,2059136886,20,-16,16,20,16,20,-16,20,10,0
725,2059136932,20,-16,16,20,16,20,-16,20,10,10
726,2059136979,20,-16,16,20,16,20,-16,20,10,20
727,2059137026,20,-16,16,20,16,20,-16,20,20,0
728,2059137073,20,-16,16,20,16,20,-16,20,20,10
729,2059137120,20,-16,16,20,16,20,-16,20,20,20
