"run","randomSeed","numTanksBlue","default_observer_minPycor","default_observer_maxPycor","numSoldierBlue","default_observer_maxPxcor","numRidersBlue","default_observer_minPxcor","numTanksRed","numRidersRed","numSoldierRed"
476,2059646008,10,-16,16,20,16,20,-16,10,20,10
477,2059646055,10,-16,16,20,16,20,-16,10,20,20
478,2059646102,10,-16,16,20,16,20,-16,20,0,0
479,2059646133,10,-16,16,20,16,20,-16,20,0,10
480,2059646180,10,-16,16,20,16,20,-16,20,0,20
481,2059646227,10,-16,16,20,16,20,-16,20,10,0
482,2059646274,10,-16,16,20,16,20,-16,20,10,10
483,2059646305,10,-16,16,20,16,20,-16,20,10,20
484,2059646352,10,-16,16,20,16,20,-16,20,20,0
485,2059646368,10,-16,16,20,16,20,-16,20,20,10
486,2059646414,10,-16,16,20,16,20,-16,20,20,20
487,2059646461,20,-16,16,0,16,0,-16,0,0,0
488,2059646508,20,-16,16,0,16,0,-16,0,0,10
489,2059646540,20,-16,16,0,16,0,-16,0,0,20
490,2059646571,20,-16,16,0,16,0,-16,0,10,0
491,2059646618,20,-16,16,0,16,0,-16,0,10,10
492,2059646649,20,-16,16,0,16,0,-16,0,10,20
493,2059646696,20,-16,16,0,16,0,-16,0,20,0
494,2059646727,20,-16,16,0,16,0,-16,0,20,10
495,2059646758,20,-16,16,0,16,0,-16,0,20,20
496,2059646821,20,-16,16,0,16,0,-16,10,0,0
497,2059646883,20,-16,16,0,16,0,-16,10,0,10
498,2059646915,20,-16,16,0,16,0,-16,10,0,20
499,2059646961,20,-16,16,0,16,0,-16,10,10,0
500,2059646993,20,-16,16,0,16,0,-16,10,10,10
501,2059647040,20,-16,16,0,16,0,-16,10,10,20
502,2059647071,20,-16,16,0,16,0,-16,10,20,0
503,2059647102,20,-16,16,0,16,0,-16,10,20,10
504,2059647164,20,-16,16,0,16,0,-16,10,20,20
505,2059647196,20,-16,16,0,16,0,-16,20,0,0
506,2059647258,20,-16,16,0,16,0,-16,20,0,10
507,2059647305,20,-16,16,0,16,0,-16,20,0,20
508,2059647368,20,-16,16,0,16,0,-16,20,10,0
509,2059647399,20,-16,16,0,16,0,-16,20,10,10
510,2059647446,20,-16,16,0,16,0,-16,20,10,20
511,2059647508,20,-16,16,0,16,0,-16,20,20,0
512,2059647571,20,-16,16,0,16,0,-16,20,20,10
513,2059647602,20,-16,16,0,16,0,-16,20,20,20
514,2059647664,20,-16,16,0,16,10,-16,0,0,0
515,2059647696,20,-16,16,0,16,10,-16,0,0,10
516,2059647743,20,-16,16,0,16,10,-16,0,0,20
517,2059647774,20,-16,16,0,16,10,-16,0,10,0
518,2059647821,20,-16,16,0,16,10,-16,0,10,10
519,2059647883,20,-16,16,0,16,10,-16,0,10,20
520,2059647915,20,-16,16,0,16,10,-16,0,20,0
521,2059647961,20,-16,16,0,16,10,-16,0,20,10
522,2059648008,20,-16,16,0,16,10,-16,0,20,20
523,2059648055,20,-16,16,0,16,10,-16,10,0,0
524,2059648102,20,-16,16,0,16,10,-16,10,0,10
525,2059648133,20,-16,16,0,16,10,-16,10,0,20
526,2059648180,20,-16,16,0,16,10,-16,10,10,0
527,2059648243,20,-16,16,0,16,10,-16,10,10,10
528,2059648290,20,-16,16,0,16,10,-16,10,10,20
529,2059648336,20,-16,16,0,16,10,-16,10,20,0
530,2059648399,20,-16,16,0,16,10,-16,10,20,10
531,2059648446,20,-16,16,0,16,10,-16,10,20,20
532,2059648493,20,-16,16,0,16,10,-16,20,0,0
533,2059648540,20,-16,16,0,16,10,-16,20,0,10
534,2059648602,20,-16,16,0,16,10,-16,20,0,20
535,2059648649,20,-16,16,0,16,10,-16,20,10,0
536,2059648680,20,-16,16,0,16,10,-16,20,10,10
537,2059648727,20,-16,16,0,16,10,-16,20,10,20
538,2059648758,20,-16,16,0,16,10,-16,20,20,0
539,2059648789,20,-16,16,0,16,10,-16,20,20,10
540,2059648836,20,-16,16,0,16,10,-16,20,20,20
541,2059648899,20,-16,16,0,16,20,-16,0,0,0
542,2059648946,20,-16,16,0,16,20,-16,0,0,10
543,2059648993,20,-16,16,0,16,20,-16,0,0,20
544,2059649039,20,-16,16,0,16,20,-16,0,10,0
545,2059649071,20,-16,16,0,16,20,-16,0,10,10
546,2059649102,20,-16,16,0,16,20,-16,0,10,20
547,2059649133,20,-16,16,0,16,20,-16,0,20,0
548,2059649180,20,-16,16,0,16,20,-16,0,20,10
549,2059649227,20,-16,16,0,16,20,-16,0,20,20
550,2059649290,20,-16,16,0,16,20,-16,10,0,0
551,2059649321,20,-16,16,0,16,20,-16,10,0,10
552,2059649383,20,-16,16,0,16,20,-16,10,0,20
553,2059649414,20,-16,16,0,16,20,-16,10,10,0
554,2059649446,20,-16,16,0,16,20,-16,10,10,10
555,2059649493,20,-16,16,0,16,20,-16,10,10,20
556,2059649524,20,-16,16,0,16,20,-16,10,20,0
557,2059649571,20,-16,16,0,16,20,-16,10,20,10
558,2059649633,20,-16,16,0,16,20,-16,10,20,20
559,2059649664,20,-16,16,0,16,20,-16,20,0,0
560,2059649711,20,-16,16,0,16,20,-16,20,0,10
561,2059649758,20,-16,16,0,16,20,-16,20,0,20
562,2059649790,20,-16,16,0,16,20,-16,20,10,0
563,2059649836,20,-16,16,0,16,20,-16,20,10,10
564,2059649883,20,-16,16,0,16,20,-16,20,10,20
565,2059649930,20,-16,16,0,16,20,-16,20,20,0
566,2059649993,20,-16,16,0,16,20,-16,20,20,10
567,2059650024,20,-16,16,0,16,20,-16,20,20,20
568,2059650055,20,-16,16,10,16,0,-16,0,0,0
569,2059650118,20,-16,16,10,16,0,-16,0,0,10
570,2059650149,20,-16,16,10,16,0,-16,0,0,20
571,2059650196,20,-16,16,10,16,0,-16,0,10,0
572,2059650227,20,-16,16,10,16,0,-16,0,10,10
573,2059650258,20,-16,16,10,16,0,-16,0,10,20
574,2059650321,20,-16,16,10,16,0,-16,0,20,0
575,2059650352,20,-16,16,10,16,0,-16,0,20,10
576,2059650399,20,-16,16,10,16,0,-16,0,20,20
577,2059650430,20,-16,16,10,16,0,-16,10,0,0
578,2059650461,20,-16,16,10,16,0,-16,10,0,10
579,2059650524,20,-16,16,10,16,0,-16,10,0,20
580,2059650586,20,-16,16,10,16,0,-16,10,10,0
581,2059650633,20,-16,16,10,16,0,-16,10,10,10
582,2059650665,20,-16,16,10,16,0,-16,10,10,20
583,2059650711,20,-16,16,10,16,0,-16,10,20,0
584,2059650758,20,-16,16,10,16,0,-16,10,20,10
585,2059650805,20,-16,16,10,16,0,-16,10,20,20
586,2059650852,20,-16,16,10,16,0,-16,20,0,0
587,2059650899,20,-16,16,10,16,0,-16,20,0,10
588,2059650930,20,-16,16,10,16,0,-16,20,0,20
589,2059650977,20,-16,16,10,16,0,-16,20,10,0
590,2059651024,20,-16,16,10,16,0,-16,20,10,10
591,2059651071,20,-16,16,10,16,0,-16,20,10,20
592,2059651102,20,-16,16,10,16,0,-16,20,20,0
593,2059651165,20,-16,16,10,16,0,-16,20,20,10
594,2059651211,20,-16,16,10,16,0,-16,20,20,20
595,2059651258,20,-16,16,10,16,10,-16,0,0,0
596,2059651321,20,-16,16,10,16,10,-16,0,0,10
597,2059651352,20,-16,16,10,16,10,-16,0,0,20
598,2059651415,20,-16,16,10,16,10,-16,0,10,0
599,2059651446,20,-16,16,10,16,10,-16,0,10,10
600,2059651508,20,-16,16,10,16,10,-16,0,10,20
601,2059651540,20,-16,16,10,16,10,-16,0,20,0
602,2059651602,20,-16,16,10,16,10,-16,0,20,10
603,2059651633,20,-16,16,10,16,10,-16,0,20,20
604,2059651680,20,-16,16,10,16,10,-16,10,0,0
605,2059651727,20,-16,16,10,16,10,-16,10,0,10
606,2059651758,20,-16,16,10,16,10,-16,10,0,20
607,2059651805,20,-16,16,10,16,10,-16,10,10,0
608,2059651852,20,-16,16,10,16,10,-16,10,10,10
609,2059651899,20,-16,16,10,16,10,-16,10,10,20
610,2059651946,20,-16,16,10,16,10,-16,10,20,0
611,2059651993,20,-16,16,10,16,10,-16,10,20,10
612,2059652040,20,-16,16,10,16,10,-16,10,20,20
613,2059652102,20,-16,16,10,16,10,-16,20,0,0
614,2059652149,20,-16,16,10,16,10,-16,20,0,10
615,2059652196,20,-16,16,10,16,10,-16,20,0,20
616,2059652227,20,-16,16,10,16,10,-16,20,10,0
617,2059652274,20,-16,16,10,16,10,-16,20,10,10
618,2059652336,20,-16,16,10,16,10,-16,20,10,20
619,2059652383,20,-16,16,10,16,10,-16,20,20,0
620,2059652430,20,-16,16,10,16,10,-16,20,20,10
621,2059652461,20,-16,16,10,16,10,-16,20,20,20
622,2059652508,20,-16,16,10,16,20,-16,0,0,0
623,2059652571,20,-16,16,10,16,20,-16,0,0,10
624,2059652618,20,-16,16,10,16,20,-16,0,0,20
625,2059652665,20,-16,16,10,16,20,-16,0,10,0
626,2059652696,20,-16,16,10,16,20,-16,0,10,10
627,2059652727,20,-16,16,10,16,20,-16,0,10,20
628,2059652758,20,-16,16,10,16,20,-16,0,20,0
629,2059652805,20,-16,16,10,16,20,-16,0,20,10
630,2059652852,20,-16,16,10,16,20,-16,0,20,20
631,2059652883,20,-16,16,10,16,20,-16,10,0,0
632,2059652930,20,-16,16,10,16,20,-16,10,0,10
633,2059652977,20,-16,16,10,16,20,-16,10,0,20
634,2059653024,20,-16,16,10,16,20,-16,10,10,0
635,2059653071,20,-16,16,10,16,20,-16,10,10,10
636,2059653102,20,-16,16,10,16,20,-16,10,10,20
637,2059653149,20,-16,16,10,16,20,-16,10,20,0
638,2059653196,20,-16,16,10,16,20,-16,10,20,10
639,2059653227,20,-16,16,10,16,20,-16,10,20,20
640,2059653274,20,-16,16,10,16,20,-16,20,0,0
641,2059653305,20,-16,16,10,16,20,-16,20,0,10
642,2059653368,20,-16,16,10,16,20,-16,20,0,20
643,2059653414,20,-16,16,10,16,20,-16,20,10,0
644,2059653461,20,-16,16,10,16,20,-16,20,10,10
645,2059653493,20,-16,16,10,16,20,-16,20,10,20
646,2059653524,20,-16,16,10,16,20,-16,20,20,0
647,2059653555,20,-16,16,10,16,20,-16,20,20,10
648,2059653602,20,-16,16,10,16,20,-16,20,20,20
649,2059653633,20,-16,16,20,16,0,-16,0,0,0
650,2059653680,20,-16,16,20,16,0,-16,0,0,10
651,2059653711,20,-16,16,20,16,0,-16,0,0,20
652,2059653743,20,-16,16,20,16,0,-16,0,10,0
653,2059653790,20,-16,16,20,16,0,-16,0,10,10
654,2059653821,20,-16,16,20,16,0,-16,0,10,20
655,2059653868,20,-16,16,20,16,0,-16,0,20,0
656,2059653914,20,-16,16,20,16,0,-16,0,20,10
657,2059653961,20,-16,16,20,16,0,-16,0,20,20
658,2059653993,20,-16,16,20,16,0,-16,10,0,0
659,2059654039,20,-16,16,20,16,0,-16,10,0,10
660,2059654071,20,-16,16,20,16,0,-16,10,0,20
661,2059654118,20,-16,16,20,16,0,-16,10,10,0
662,2059654149,20,-16,16,20,16,0,-16,10,10,10
663,2059654180,20,-16,16,20,16,0,-16,10,10,20
664,2059654227,20,-16,16,20,16,0,-16,10,20,0
665,2059654290,20,-16,16,20,16,0,-16,10,20,10
666,2059654321,20,-16,16,20,16,0,-16,10,20,20
667,2059654383,20,-16,16,20,16,0,-16,20,0,0
668,2059654414,20,-16,16,20,16,0,-16,20,0,10
669,2059654446,20,-16,16,20,16,0,-16,20,0,20
670,2059654493,20,-16,16,20,16,0,-16,20,10,0
671,2059654540,20,-16,16,20,16,0,-16,20,10,10
672,2059654586,20,-16,16,20,16,0,-16,20,10,20
673,2059654633,20,-16,16,20,16,0,-16,20,20,0
674,2059654680,20,-16,16,20,16,0,-16,20,20,10
675,2059654711,20,-16,16,20,16,0,-16,20,20,20
676,2059654758,20,-16,16,20,16,10,-16,0,0,0
677,2059654790,20,-16,16,20,16,10,-16,0,0,10
678,2059654821,20,-16,16,20,16,10,-16,0,0,20
679,2059654868,20,-16,16,20,16,10,-16,0,10,0
680,2059654914,20,-16,16,20,16,10,-16,0,10,10
681,2059654946,20,-16,16,20,16,10,-16,0,10,20
682,2059655008,20,-16,16,20,16,10,-16,0,20,0
683,2059655039,20,-16,16,20,16,10,-16,0,20,10
684,2059655071,20,-16,16,20,16,10,-16,0,20,20
685,2059655118,20,-16,16,20,16,10,-16,10,0,0
686,2059655165,20,-16,16,20,16,10,-16,10,0,10
687,2059655211,20,-16,16,20,16,10,-16,10,0,20
688,2059655243,20,-16,16,20,16,10,-16,10,10,0
689,2059655290,20,-16,16,20,16,10,-16,10,10,10
690,2059655352,20,-16,16,20,16,10,-16,10,10,20
691,2059655383,20,-16,16,20,16,10,-16,10,20,0
692,2059655430,20,-16,16,20,16,10,-16,10,20,10
693,2059655461,20,-16,16,20,16,10,-16,10,20,20
694,2059655508,20,-16,16,20,16,10,-16,20,0,0
695,2059655539,20,-16,16,20,16,10,-16,20,0,10
696,2059655586,20,-16,16,20,16,10,-16,20,0,20
697,2059655649,20,-16,16,20,16,10,-16,20,10,0
698,2059655680,20,-16,16,20,16,10,-16,20,10,10
699,2059655711,20,-16,16,20,16,10,-16,20,10,20
700,2059655790,20,-16,16,20,16,10,-16,20,20,0
701,2059655821,20,-16,16,20,16,10,-16,20,20,10
702,2059655852,20,-16,16,20,16,10,-16,20,20,20
703,2059655915,20,-16,16,20,16,20,-16,0,0,0
704,2059655946,20,-16,16,20,16,20,-16,0,0,10
705,2059655977,20,-16,16,20,16,20,-16,0,0,20
706,2059656024,20,-16,16,20,16,20,-16,0,10,0
707,2059656086,20,-16,16,20,16,20,-16,0,10,10
708,2059656118,20,-16,16,20,16,20,-16,0,10,20
709,2059656165,20,-16,16,20,16,20,-16,0,20,0
710,2059656211,20,-16,16,20,16,20,-16,0,20,10
711,2059656274,20,-16,16,20,16,20,-16,0,20,20
712,2059656321,20,-16,16,20,16,20,-16,10,0,0
713,2059656368,20,-16,16,20,16,20,-16,10,0,10
714,2059656383,20,-16,16,20,16,20,-16,10,0,20
715,2059656446,20,-16,16,20,16,20,-16,10,10,0
716,2059656508,20,-16,16,20,16,20,-16,10,10,10
717,2059656555,20,-16,16,20,16,20,-16,10,10,20
718,2059656586,20,-16,16,20,16,20,-16,10,20,0
719,2059656618,20,-16,16,20,16,20,-16,10,20,10
720,2059656665,20,-16,16,20,16,20,-16,10,20,20
721,2059656696,20,-16,16,20,16,20,-16,20,0,0
722,2059656758,20,-16,16,20,16,20,-16,20,0,10
723,2059656805,20,-16,16,20,16,20,-16,20,0,20
724,2059656868,20,-16,16,20,16,20,-16,20,10,0
725,2059656899,20,-16,16,20,16,20,-16,20,10,10
726,2059656946,20,-16,16,20,16,20,-16,20,10,20
727,2059656993,20,-16,16,20,16,20,-16,20,20,0
728,2059657040,20,-16,16,20,16,20,-16,20,20,10
729,2059657086,20,-16,16,20,16,20,-16,20,20,20
